customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00641,Male,0,No,No,19,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.77,1773.47,Yes
CUST00642,Male,1,No,No,21,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),78.26,1602.15,No
CUST00643,Male,0,No,No,34,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),71.66,2449.93,No
CUST00644,Male,0,No,Yes,20,No,No,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),97.87,2010.91,No
CUST00645,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),90.8,2860.79,No
CUST00646,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Electronic check,25.54,485.96,No
CUST00647,Female,0,No,No,25,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,64.82,1585.97,No
CUST00648,Female,0,No,No,19,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),18.0,389.83,No
CUST00649,Female,0,No,No,24,Yes,No,No,Yes,No,No,No,No,No,One year,No,Electronic check,18.0,384.35,No
CUST00650,Female,1,No,Yes,22,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),54.73,1180.81,No
CUST00651,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.16,1284.22,Yes
CUST00652,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.27,1422.23,No
CUST00653,Female,0,Yes,Yes,21,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),18.0,325.57,No
CUST00654,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.25,2163.84,No
CUST00655,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.79,807.39,No
CUST00656,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.68,2018.8,No
CUST00657,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),49.62,1544.42,No
CUST00658,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,55.07,1269.92,No
CUST00659,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,83.01,1933.65,Yes
CUST00660,Female,1,Yes,No,19,Yes,No,DSL,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,59.53,1094.49,No
CUST00661,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),75.12,1387.83,No
CUST00662,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),78.32,2015.13,No
CUST00663,Female,0,Yes,No,28,No,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),27.19,706.66,No
CUST00664,Male,0,No,Yes,26,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,84.33,2196.7,Yes
CUST00665,Male,0,No,No,24,No,No,Fiber optic,No,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),41.87,965.39,No
CUST00666,Male,0,No,No,26,No,No,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,36.67,977.33,No
CUST00667,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.2,1271.35,No
CUST00668,Male,0,No,Yes,27,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),94.43,2492.24,No
CUST00669,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,21.99,617.01,Yes
CUST00670,Male,0,Yes,No,23,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),89.53,2053.04,No
CUST00671,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),80.19,1630.99,No
CUST00672,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),72.23,1391.4,No
CUST00673,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.4,2037.29,Yes
CUST00674,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),61.3,1645.79,No
CUST00675,Male,0,Yes,No,24,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Mailed check,90.47,2174.13,No
CUST00676,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,57.2,1308.29,No
CUST00677,Male,0,No,No,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21.25,654.52,No
CUST00678,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),67.68,1243.33,No
CUST00679,Female,0,No,No,16,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,One year,Yes,Electronic check,94.04,1476.38,No
CUST00680,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.76,1859.98,No
CUST00681,Female,0,No,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),124.43,2863.56,No
CUST00682,Male,0,Yes,Yes,30,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.4,1723.7,No
CUST00683,Male,0,No,No,29,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,65.18,1915.69,No
CUST00684,Female,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),63.0,1356.91,No
CUST00685,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.71,1139.41,Yes
CUST00686,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,55.81,1577.52,Yes
CUST00687,Female,1,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,38.83,1085.15,Yes
CUST00688,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),18.0,605.55,No
CUST00689,Female,0,No,No,20,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),52.59,1047.07,Yes
CUST00690,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,70.7,2366.94,No
CUST00691,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,88.92,2389.82,No
CUST00692,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),52.73,1284.17,No
CUST00693,Female,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),53.08,1295.54,No
CUST00694,Male,0,No,No,23,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),100.92,2220.68,Yes
CUST00695,Male,0,No,No,28,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),30.06,833.67,Yes
CUST00696,Female,0,No,No,19,Yes,No,DSL,No internet service,No,No,No,Yes,No,One year,No,Electronic check,65.1,1227.49,No
CUST00697,Male,1,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.72,2452.24,No
CUST00698,Female,0,Yes,No,21,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,One year,Yes,Electronic check,48.75,1026.28,Yes
CUST00699,Male,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),23.99,469.47,No
CUST00700,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,121.21,2469.56,No
CUST00701,Female,0,No,No,34,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,93.98,3212.75,Yes
CUST00702,Male,0,No,Yes,19,No,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,94.91,1861.18,No
CUST00703,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,One year,No,Electronic check,67.32,1449.06,No
CUST00704,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,89.22,2426.2,No
CUST00705,Male,1,No,No,20,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,18.0,262.32,No
CUST00706,Female,1,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.88,1432.96,Yes
CUST00707,Male,0,No,Yes,16,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,98.43,1502.02,No
CUST00708,Female,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.12,767.98,No
CUST00709,Male,0,No,No,15,Yes,No,No,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,60.0,840.53,Yes
CUST00710,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),79.59,1565.68,No
CUST00711,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Electronic check,46.47,878.48,No
CUST00712,Female,0,Yes,No,21,No,No,DSL,No,No,No,No,No,No internet service,One year,No,Electronic check,70.22,1450.0,No
CUST00713,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.57,1479.77,No
CUST00714,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.06,2370.8,Yes
CUST00715,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,57.98,929.2,No
CUST00716,Female,0,Yes,No,28,Yes,No,No,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),45.13,1342.15,Yes
CUST00717,Female,0,Yes,Yes,25,Yes,Yes,No,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),81.88,1991.16,No
CUST00718,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,80.17,2221.73,No
CUST00719,Male,0,Yes,Yes,23,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),78.7,1810.2,No
CUST00720,Female,0,Yes,No,29,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.43,2201.84,No
CUST00721,Female,0,No,No,22,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.2,1842.55,No
CUST00722,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,96.31,1900.25,No
CUST00723,Male,1,No,No,27,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,79.3,2100.37,No
CUST00724,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,72.93,2037.52,No
CUST00725,Female,0,No,Yes,20,No,No,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.19,1139.57,Yes
CUST00726,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,111.58,2903.62,No
CUST00727,Male,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,36.31,1355.13,Yes
CUST00728,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Electronic check,63.92,2036.83,No
CUST00729,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,54.73,1634.41,No
CUST00730,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,No,Mailed check,18.0,445.17,No
CUST00731,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,80.61,1723.91,No
CUST00732,Female,1,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),63.9,1920.7,No
CUST00733,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),70.96,1429.41,No
CUST00734,Female,0,Yes,No,25,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,64.64,1728.46,No
CUST00735,Male,0,Yes,No,20,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.6,1905.02,Yes
CUST00736,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),96.44,2499.42,No
CUST00737,Male,0,No,No,19,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),36.96,757.73,No
CUST00738,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,122.96,3056.63,No
CUST00739,Male,0,Yes,No,24,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,62.79,1530.7,Yes
CUST00740,Male,0,No,No,22,No,No,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,87.63,1957.46,No
CUST00741,Male,1,Yes,Yes,22,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,75.41,1702.13,Yes
CUST00742,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,73.17,1659.93,Yes
CUST00743,Female,0,No,No,17,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,Yes,Credit card (automatic),86.71,1518.24,No
CUST00744,Female,0,No,No,21,Yes,No,No,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,109.55,2278.45,No
CUST00745,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,93.31,2182.68,No
CUST00746,Female,0,No,No,27,No,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),62.7,1692.01,Yes
CUST00747,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,67.47,1528.08,No
CUST00748,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,53.1,918.96,No
CUST00749,Female,0,No,Yes,21,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.46,1963.07,Yes
CUST00750,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,87.7,2089.62,No
CUST00751,Male,1,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),59.74,1315.22,No
CUST00752,Female,1,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,109.8,2245.14,No
CUST00753,Female,0,Yes,No,27,Yes,No,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Electronic check,102.21,2794.48,No
CUST00754,Male,0,Yes,No,29,Yes,No,DSL,No,No,No,No internet service,No,No internet service,One year,No,Credit card (automatic),124.71,3614.21,No
CUST00755,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,46.31,1191.72,No
CUST00756,Female,0,Yes,No,28,No,Yes,DSL,No,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),66.99,1816.8,No
CUST00757,Female,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,64.1,1677.1,No
CUST00758,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,148.11,3207.98,No
CUST00759,Female,0,No,Yes,24,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),70.3,1655.4,No
CUST00760,Female,0,Yes,No,24,Yes,Yes,No,No,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),107.96,2584.01,No
CUST00761,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),101.04,2608.75,No
CUST00762,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,67.48,1805.87,No
CUST00763,Male,0,Yes,No,19,Yes,No,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),71.67,1232.22,No
CUST00764,Female,0,Yes,No,21,No,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,85.68,1790.36,Yes
CUST00765,Male,0,No,No,25,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.74,2675.36,Yes
CUST00766,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,64.84,1620.57,Yes
CUST00767,Female,0,No,No,37,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,54.74,1998.17,No
CUST00768,Female,0,Yes,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,97.97,2010.59,Yes
CUST00769,Male,0,No,No,26,Yes,No,DSL,No internet service,Yes,No,No,No,No,Two year,Yes,Electronic check,35.59,912.45,No
CUST00770,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.58,1868.57,No
CUST00771,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,101.81,3302.53,Yes
CUST00772,Female,1,No,No,30,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),82.91,2489.9,No
CUST00773,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,52.99,1526.24,No
CUST00774,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,39.96,977.67,No
CUST00775,Female,0,Yes,No,24,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,105.61,2528.43,No
CUST00776,Male,1,Yes,No,29,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),64.73,1794.84,No
CUST00777,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),42.96,1382.09,Yes
CUST00778,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,104.17,1975.82,No
CUST00779,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Electronic check,94.03,1981.21,Yes
CUST00780,Female,1,Yes,No,25,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No,Two year,No,Electronic check,38.45,979.81,No
CUST00781,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),145.43,1607.62,Yes
CUST00782,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),53.78,1644.15,No
CUST00783,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,93.52,2086.83,No
CUST00784,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,129.6,3406.04,Yes
CUST00785,Male,0,No,No,27,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),96.65,2589.21,No
CUST00786,Female,0,No,No,23,Yes,Yes,DSL,No,No,No internet service,No,No,No,Two year,Yes,Mailed check,77.78,1725.67,No
CUST00787,Female,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),27.03,499.62,Yes
CUST00788,Male,0,No,Yes,16,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,131.23,2190.79,No
CUST00789,Male,0,No,No,15,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),95.95,1514.9,No
CUST00790,Female,1,No,Yes,24,Yes,No,No,No,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,27.55,694.09,No
CUST00791,Male,0,No,No,15,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),116.34,1710.77,No
CUST00792,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),71.83,1790.05,No
